start_date,issue_date,estimated_work_cost,issued_permit_cost,building_type_description,building_category_description,work_nature
2005-04-06,2005-04-06,12000.0,300.0,Commercial,Commercial,"AU NIVEAU DU SOUS-SOL, RÉAMÉNAGER LA SUITE #A-53 POUR UNE BIJOUTERIE.  AUCUNE MODIFICATION AU CLOISONNEMENT."
2005-04-06,2005-04-06,20000.0,300.0,Commercial,Mixte,"en façade sur Monk et Jolicoeur, au 2e et 3e, remplacer 26 fenêtres ds mêmes ouvertures. À l'int refaire l'électricité (fils et entrée électrique)"
2005-04-06,2005-04-06,74500.0,558.75,Commercial,Mixte,RÉDUIRE DIMENSION DU LOCAL ET RÉAMÉNAGEMENT INTÉRIEUR MINEUR DANS L'ESPACE BUREAU AU RDC.
2005-04-06,2005-04-07,8000.0,75.0,Résidentiel,5 à 11 Logements ,"SOUS LE 4108, RENFORCER LA STRUCTURE DU BATIMENT EN ERIGEANT UN MUR DE SOUTIEN AU PERIMETRE DES FONDATIONS TEL QUE PLANS ET REMPLACER LA POUTRE CENTRALE. AUCUN AMENAGEMENT."
2005-04-06,2005-05-12,7000.0,75.0,Résidentiel,2 Logements,"AU SOUS-SOL, REMPLACER PORTE ET 2 FENÊTRES EN FAÇADE.  1 FENÊTRE PAR PORTE PATIO ET 1 FENÊTRE, A L'ARRIÈRE."
2005-04-06,2005-04-18,200000.0,200.0,Résidentiel,2 Logements,"reamenager le rez de chaussee et une partie du sous-sol, remplacer 2 portes de garages dans les memes ouvertures."
2005-05-11,2005-05-11,500.0,20.0,Commercial,Restauration,Émondage des petites branches dans le haut d'érable; Hausser le col sur les trois épinettes
2005-05-11,2005-05-24,15000.0,112.5,Résidentiel,1 Logement,"remplacer toutes les fenetres du batiment, à l'exception de la fenetre de la cuisine du rez-de-chaussée et des fenetres de la veranda, le tout dans les m ouvertures"
2005-05-03,2005-05-03,5000.0,50.0,Résidentiel,1 Logement,EN FAÇADE DU BÂTIMENT REFAIRE LE BALCON DE BÉTON ET L'ESCALIER  AVEC INSTALLATION D'UN NOUVEAU GARDE-CORPS ET MAIN COURANTE.
2005-05-03,2005-05-03,5000.0,300.0,Commercial,Commercial,Réaménagement intérieur afin de réunir les suites 220 et 225
2005-05-03,2005-06-07,160000.0,610.0,Résidentiel,1 Logement,BATIMENT RESIDENTIEL 2 ETAGES AVEC GARAGE AU SSOL SUR LOT 1616344
2005-05-03,2005-06-13,12000.0,90.0,Résidentiel,5 à 11 Logements ,"En façade, changer les gardes-corps, les facias et les soffites des balcons existants. Aucun agrandissement. Conserver les escaliers. Remplacer 2 fenêtres au sous-sol. Tel que CA05 140158."
2005-05-03,2005-05-17,12500.0,50.0,Résidentiel,1 Logement,RENOVATIONS EXTÉRIEURES:  REMPLACEMENT DE 6 DE FENÊTRES  ET D'UNE PORTE PATIO; CHANG. DE REVET. EXT. ALUMINIUM ET BRIQUES PAR NOVA-BRIK (FAÇADE);ISOLATION DES MURS EXTÉRIEURS; CONST. PETIT TOIT
2005-05-03,2005-05-25,22000.0,165.0,Résidentiel,2 Logements,A L'ARRIÈRE AGRANDIR SUR UN ÉTAGE 4.27M X 6.096M
2005-05-03,2005-05-03,200.0,50.0,Résidentiel,3 Logements,"ABATTRE UN ÉRABLE MORT, DANS LA COUR ARRIÈRE, SIS DANS LA SERVITUDE DE PASSAGE."
2005-05-03,2005-05-03,2000.0,75.0,Résidentiel,3 Logements,"SUR LE CÔTÉ, CHANGER DEUX FENÊTRES ET DEUX PORTES. AUCUNE MODIFICATION AUX DIMENSIONS DES OUVERTURES."
2005-06-14,2005-06-22,4100.0,25.0,Résidentiel,1 Logement,"INSTALLATION D'UNE PISCINE HORS-TERRE DE 24' ET DE PROFONDEUR DE 52"" AINSI QU'UNE CLOTURE DE MAILLE DE CHAINE DE 4'"
2005-06-06,2005-06-06,1900.0,50.0,Résidentiel,4 Logements,"EN FAÇADE AU TROISIÈME ÉTAGE , REMPLACER LES DEUX PORTES DU BALCON DE MODÈLE ACIER VITRAGE 3/4  COULEUR BLANCHE AVEC IMPOSTE"
2005-06-06,2005-06-09,18000.0,135.0,Résidentiel,1 Logement,"en facade, refaire le balcon du rez-de-chaussée et le toit surplombant le balcon"
2005-06-06,2005-06-06,35668.0,267.51,Résidentiel,2 Logements,CREUSER PARTIE DU SOUS-SOL POUR OBTENIR HAUTEUR LIBRE 2.40M ET PLUS SANS AUCUN AMÉNAGEMENT ET POUR FIN UTILITAIRE DU LOGEMENT DU RDC
2005-06-06,2005-06-06,5000.0,50.0,Résidentiel,3 Logements,"Démolir et refaire de nouveaux balcons arrières, au r.c. et 2 ième"
2005-06-06,2005-06-06,7000.0,125.0,Résidentiel,3 Logements,"FACADE LATERALE DROITE, REFAIRE MUR MACONNERIE PARTIE SUPERIEURE AVEC BRIQUE EXISTANTE ET SI REMPLACEE PAR BRIQUE TELLE EXISTANTE."
2005-06-14,2005-06-14,4500.0,25.0,Résidentiel,4 Logements et plus,"RENOVATIONS INTÉRIEURES:  REMPLACEMENT DE PLACOPLÂTRE ET L'ISOLATION ET REAMÉNAGEMENT DE LA CUISINE ET DE LA SALLE DE BAIN, POUR LE 19-B ST-CHARLES"
2005-06-02,2005-07-12,10000.0,75.0,Résidentiel,1 Logement,"FACE À LA RUE SAINT-ZOTIQUE: AMÉNAGER UNE UNITÉ DE STATIONNEMENT DE 9'-0"" X 18'-0"". AUCUNE AUTRE MODIFICATION."
2005-06-02,2005-11-02,1800000.0,13500.0,Commercial,"Hotel, Motel","AU 3e, AMÉNAGER PIÈCES COMMUNES POUR HÔTEL; AU 4e AMÉNAGER 5 CHAMBRES; DANS L'AGRANDISSEMENT ARRIÈRE, AMÉNAGER UNE CLINIQUE DE SOINS PERSONNELS AUXILIAIRE À L'HÔTEL SANS MODIF. EXT."
2005-06-02,2005-07-25,7000.0,75.0,Résidentiel,3 Logements,"AMÉNAGEMENT UN SOLARIUM, DANS LA COUR ARRIÈRE.  2.1 M. X 1.8 M, 2.34 M DE HAUT, AU REZ-DE-CHAUSSÉE SEULEMENT."
2005-06-02,2005-06-02,18000.0,135.0,Résidentiel,2 Logements,REFAIRE LE REVÊTEMENT DE BRIQUE DU MUR LATÉRAL SANS EN AUGMENTER L'ÉPAISSEUR.
2005-06-02,2005-08-23,5000.0,50.0,Résidentiel,5 à 11 Logements ,"AVANT: REFAIRE BRIQUE AU NIVEAU DU 3E ÉTAGE; ARRIÈRE: REFAIRE BRIQUE AU NIVEAU DU 3E ÉTAGE, ENLEVER HANGARS ET REFAIRE LES BALCONS, AUCUNE AUTRE MODIFICATION."
2005-06-06,2005-06-28,450000.0,800.0,Résidentiel,1 Logement,CONSTRUCTION D'UNE RESIDENCE UNIFAMILIALE DE DEUX ÉTAGES AVEC DOUBLE INTÉGRÉ
2005-05-24,2005-10-07,7000.0,70.0,Industriel,Industriel,Installer un dépoussiéreur à bois au niveau du rez-de-chaussée et agrandir le plancher de la mezzanine (partie du 2e étage)
2005-05-26,2005-05-26,15000.0,112.5,Résidentiel,1 Logement,A L'ARRIERE AGRANDIR LE BATIMENT SUR UN ETAGE DE 14'X15' SUR FONDATION EN PILLIER SANS AUTRES TRAVAUX
2005-05-10,2005-08-10,85000.0,2200.0,Résidentiel,5 à 11 Logements ,"CONSTRUIRE UN BATIMENT DE 3 ÉTAGES AVEC SOUS-SOL, 8 LOGEMENTS ET  4 UNITÉS DE STATIONNEMENT TEL QUE PLANS"
2005-05-10,2005-07-12,1.0,275.0,Résidentiel,3 Logements,lotissement au cadastre encien du lot 29-462 et partie du lot 29 pour convertir en copropriété COPIE DÉCISION RÉGIE ET RÉSULUTION CAO4-270485
2005-05-10,2005-05-21,15000.0,262.08,Résidentiel,5 à 11 Logements ,"AMÉNAGER 2 LOGEMENTS ADDITIONNELS AU SOUS-SOL.,FAIRE DESCENTE DE CAVE A L'ARRIERE ET AGRANDIR LES FENETRES DU SOUS-SOL"
2005-05-10,2005-05-10,600.0,300.0,Commercial,Commercial,DANS UNE PARTIE DU BÂTIMENT AMÉNAGER UN CENTRE DE RÉNOVATION
2005-06-07,2005-06-08,85000.0,637.5,Industriel,Mixte,"Au rez-de-chaussée, Aménagement d'un atelier de formation (apprentissage au travail), et d'une section bureau"
2005-05-04,2005-05-05,1000.0,75.0,Résidentiel,Mixte,"AU SOUS-SOL, DANS LE GARAGE, REMPLACER UNE CLOISON SÈCHE PAR UN MUR DE BLOC DE BÉTON. AUCUN CHANGEMENT DE CONFIGURATION DU MUR ET ISSUE"
2005-05-04,2005-05-04,25000.0,300.0,Commercial,Commercial,"AU 2e ETAGE,SUITE 201,RÉAMÉNAGER LA SALLE DE FORMATION.AUCUN TRAVAIL EXTÉRIEUR."
2005-06-15,2005-06-29,30000.0,225.0,Commercial,Mixte,AU RDC: RÉAMÉNAGER LE RESTAURANT TEL QUE PLANS. AUCUNE AUTRE MODIFICATION.
2005-06-15,2005-06-16,75000.0,562.0,Commercial,Mixte,ÉTAIEMENT DU BÂTIMENT POUR RENFORCIR STRUCTURE DU VIDE SANITAIRE AU 3E ÉTAGE ET REFAIRE MUR MITOYEN SUD DES FONDATIONS AU TOIT TEL QUE PLANS
2005-06-15,2005-06-22,250.0,20.0,Résidentiel,1 Logement,INSTALLATION D'UNE PISCINE GONFLABLE
2005-06-15,2005-08-19,15000.0,112.5,Résidentiel,1 Logement,"A l'avant, refaire le revêtem. du porche et de l'accès au S-S. Remplacer le clin de PVC existant, par un revêtem. de bois. Changer les deux portes avant. Refaire la lucarne du 2e, nv revêtem. de bois"
2005-04-08,2005-04-08,4500.0,75.0,Résidentiel,3 Logements,"En facade, remplacement de la brique par une brique de même apparence et même couleur"
2005-05-16,2005-05-27,60000.0,450.0,Résidentiel,4 Logements,"AMÉNAGER 2 LOGEMENTS AU R-C. ET POUR LE LOGEMENT ARRIERE PARTIE DU SOUS-SOL AMENAGÉ POUR UNE CHAMBRE ,BUREAU ET SALON"
2005-05-16,2005-05-17,5000.0,1.0,Résidentiel,1 Logement,RACCORDEMENT À L'ÉGOUT ET À L'AQUEDUC
2005-05-16,2005-05-16,3000.0,50.0,Résidentiel,2 Logements,"EN FAÇADE AU REZ-DE-CHAUSSÉE ET À L'ÉTAGE, REMPLACER 4 FENÊTRES PAR UN MODÈLE À BATTANT DANS MÊMES OUVERTURES AUCUNE AUTRE MODIFICATION"
2005-05-16,2005-05-18,28000.0,210.0,Résidentiel,3 Logements,EN FAÇADE; REMPLACER BRIQUE PAR BRIQUE D'ARGILE ROUGE FORMAT QUÉBEC OU MODULAIRE MÉTRIQUE TEL QUE L'EXISTANT.
2005-05-16,2005-05-19,3200.0,25.0,Résidentiel,1 Logement,INSTALLATION D'UNE PISCINE HORS-TERRE DE 24'
2005-05-16,2005-05-18,28000.0,210.0,Résidentiel,3 Logements,EN FAÇADE; REMPLACER BRIQUE PAR BRIQUE D'ARGILE ROUGE FORMAT QUÉBEC OU MODULAIRE MÉTRIQUE TEL QUE L'EXISTANT.
2005-05-18,2005-05-18,3752.0,100.0,Résidentiel,1 Logement,"EN FAÇADE CHANGER 2 FENÊTRES AU SOUS-SOL, À L'ARRIÈRE CHANGER UNE FENÊTRE ET LA PORTE DE GARAGE AU SOUS-SOL AINSI QU'UNE PORTE AU 2E ÉTAGE ET CE DANS LES MÊMES OUVERTURES."
2005-05-18,2005-05-18,6000.0,50.0,Résidentiel,3 Logements,"Sur les deux façades, remplacer trois fenêtres et la porte de garage par fenêtres à battant. Ragréer les ouvertures avec brique de couleur et format prévu au permis."
2005-06-09,2005-06-09,125000.0,937.0,Commercial,Commercial,SUBDIVISER ESPACE DE VENTE DEVENUE VACANT POUR CREER UN ESPACE A LOUER ET ESPACE POUR PHARMACIE ET CLINIQUE A VENIR
2005-06-09,2005-07-06,60000.0,450.0,Commercial,Mixte,"AU RC, AMENAGER RESTAURANT ET EPICERIE SANS MODIFICATION A LA STRUCTURE NI A LA FACADE."
2005-03-24,2005-03-24,10000.0,300.0,Commercial,Mixte,AMÉNAGER PHARMACIE DANS LOCAL AGENCE DE VOYAGE (CONJOINT)
2005-03-24,2005-04-07,,310.0,Commercial,Commercial,DÉMOLITION D'UN BÂTIMENT DE 1 ÉTAGE SANS SOUS-SOL OCCUPÉ PAR UN GARAGE DE MÉCANIQUE AUTOMOBILE.
2005-03-24,2005-04-07,1500000.0,11450.0,Résidentiel,12 Logements +,CONSTRUCTION D'UN BÂTIMENT DE 4 ÉTAGES AVEC S/S. 12 CASES DE STATIONNEMENT EN S/S ET 23 LOGEMENTS AUX ÉTAGES.
2005-03-24,2005-03-24,18000.0,50.0,Résidentiel,3 Logements,RENOUVELLEMENT DU PERMIS # 6324-04: PISCINE CREUSÉE DANS LA COUR ARRIÈRE.
2005-03-24,2005-04-19,6000.0,25.0,Résidentiel,Unifamiliale,AMÉNAGEMENT D'UNE AIRE DE STATIONNEMENT DANS LA MARGE LATÉRALE SUD. LA LARGEUR DE L'AIRE DE STATIONNEMENT SERA L'ÉQUIVALENT DE L'ESPACE ENTRE  LA MAISON ET LA LIMITE DE PROPRIÉTÉ.
2005-03-14,2005-03-14,800.0,50.0,Résidentiel,1 Logement,DANS LA COUR ARRIÈRE ABATTRE UN ÉRABLE EN FOND DE LOT CAUSANT NUISANCE A LA PROPRIÉTÉ.
2005-03-14,2005-03-14,50000.0,375.0,Commercial,Mixte,"AU REZ-DE-CHAUSSÉE, AMÉNAGER UN COMMERCE D'ARTICLES DE DÉCORATION ET  DE MEUBLES. AUCUN TRAVAIL À L'EXTÉRIEUR."
2005-03-14,2005-03-17,300.0,50.0,Résidentiel,Mixte,Abattage d'un arbre mort en cour avant
2005-03-14,2005-04-05,80000.0,600.0,Commercial,Mixte,"Au 2e étage, aménager un logement."
2005-04-28,2005-05-06,189883.0,1424.12,Résidentiel,3 Logements,"Remplacer toutes les fenêtres, les portes , la toiture, les balcons et les escaliers. Réaménager l'intérieur et réfection de l'électricité et de la plomberie"
2005-04-28,2005-07-13,132750.0,995.63,Gouvernemental,Edifice gouvernemental,Réaménagement laboratoire mycobactéries aile D. Installer nouveau conduit extérieur pour ventilation coté sud aile D. Ajout persienne en imposte de la porte du rez-de-chaussée extrémité ouest aile D.
2005-04-28,2005-04-28,950000.0,7125.0,Commercial,Commercial,TRANSFORMER LES 5e ET 6e ETAGE DE BUREAUX EN 32 UNITÉS D'HABITATION.AUCUN TRAVAIL EXTERIEUR.
2005-04-28,2005-07-13,102000.0,765.0,Gouvernemental,Edifice gouvernemental,Réaménagement de deux salles de radiologie aile C.  Installer une persienne près de la porte de sortie du rez-de-chaussée coté sud.
2005-04-28,2005-06-22,310000.0,2575.0,Industriel,Industriel,"BATIMENT INDUSTRIEL 1 ETAGE AVEC MEZZANINE ET STATIONNEMENT EXT. SUR LOTS 3178146,3178147"
2005-04-28,2005-08-29,5000.0,300.0,Commercial,Commercial,"En Facade dans la cour avant, aménager un café terrasse de (27 '2'' X 14' 9''). Aucun empiettement."
2005-06-06,2005-08-30,45000.0,337.5,Résidentiel,1 Logement,"Cour arrière, niveau rez-de-chaussée, agrandir en aire de bâtiment 14pi X 18pi 6 po et aménager une terrasse sur le toit de l'agrandissement."
2005-05-26,2005-05-26,28756.0,50.0,Résidentiel,1 Logement,"Installation de pieux sous la façade avant, arrière, et côté gauche."
2005-05-26,2005-05-26,1000.0,125.0,Résidentiel,5 à 11 Logements ,"2E ETAGE, REMPLACER LA PORTE DU LOGEMENT (ADRESSE 475) POUR PORTE EN BOIS A CARREAU 2/3 VITRE."
2005-05-26,2005-06-07,3000.0,1.0,Résidentiel,1 Logement,RACCORDEMENT À L'ÉGOUT ET À L'AQUEDUC
2005-05-26,2005-05-26,50000.0,375.0,Résidentiel,3 Logements,"AU REZ-DE-CHAUSSEE, REAMENAGER LE LOGEMENT, RENFORCER LA STRUCTURE DU BATIMENT TEL QUE PLANS. A L'ARRIERE, INSTALLER PORTE JARDIN ET REMPLACER REVETEMENT DE VINYLE PAR ACIER CORRUGUE."
2005-05-17,2005-07-12,10000.0,300.0,Commercial,Commercial,"AU RC,REFAIRE LA VITRINE ET LE HALL D'ENTRÉE."
2005-05-17,2005-06-02,2000.0,25.0,Résidentiel,1 Logement,CONSTRUCTION D'UN PERRON DE 3.86 X 3.96 MÈTRES AVEC TOIT ET GARDE-CORPS
2005-05-17,2005-06-23,1500.0,50.0,Résidentiel,1 Logement,ABATTAGE DE 3 PEUPLIERS DE LOMBARDIE EN COUR LATÉRALE
2005-05-17,2005-06-22,25000.0,400.0,Commercial,Mixte,AU 2E ET 3E ETAGE REAMENAGER LES LOGEMENTS. AJOUTER UNE CAGE D'ESCALIER SUR LE TOIT DU 2E ETAGE (PARTIE ARRIERE)
2005-05-17,2005-05-23,15000.0,350.0,Commercial,Mixte,"AU RC REAMENAGER LE COMMERCE, REMPLACER LES VITRINES ET LA PORTE D'ENTRÉE.  AU TOIT (2E ARRIERE) DÉMOLIR UN HANGAR."
2005-05-17,2005-11-28,2000.0,75.0,Résidentiel,2 Logements,"Au rc en facade, refaire le perron et escalier et garde-corps. meme dimension que l'existant"
2005-05-17,2005-05-18,350000.0,250.0,Résidentiel,1 Logement,Nouvelle construction
2005-03-08,2005-03-08,5000.0,50.0,Résidentiel,3 Logements,TRANSFORMER TRIPLEX EN DUPLEX EN OUVRANT CAGE D'ESCALIER 2E ÉTAGE POUR COMMUNIQUER AVEC 3E ÉTAGE ET EFFECTUER RÉAMÉNAGEMENT TEL QUE PLANS SANS AUCUN TRAVAUX EXTÉRIEUR
2005-05-04,2005-05-04,1809.0,125.0,Résidentiel,5 à 11 Logements ,"A L'ARRIERE, REMPLACER 2 PORTE EN BOIS PAR PORTES ACIER ISOLE, COULEUR VERT ANTIQUE. PORTES VITREES 50% AVEC GUILLOTINE. SANS MOTIFS NI CARRELAGE."
2005-05-04,2005-05-04,600.0,50.0,Résidentiel,3 Logements,COUPE D'UN ARBRE (ÉRABLE À GIGUÈRE)  DE 66 CM. DE DIAMÈTRE DANS LA COUR AVANT SITUÉ À 2.9 METRES DE LA MAISON
2005-05-04,2005-05-17,2400.0,25.0,Résidentiel,1 Logement,INSTALLATION D'UNE CLOTURE DE 5' EN FER ORNEMENTAL
2005-05-04,2005-05-19,6000.0,25.0,Résidentiel,Unifamiliale,AMÉNAGEMENT D'UNE AIRE DE STATIONNEMENT DANS LA MARGE LATÉRALE. DÉPLACEMENT DU LAMPADAIRE.
2005-05-04,2005-05-04,3000.0,75.0,Résidentiel,12 Logements +,"à l'arriere, agrandir balcon existant de 2.2 m vers la limite arriere"
2005-05-04,2005-06-07,120000.0,470.0,Résidentiel,1 Logement,BATIMENT RESIDENTIEL 1 ETAGE AVEC STATIONNEMENT AU SSOL SUR LOTS   PROJETES 3432860 ET 3432861
2005-06-07,2005-06-07,1000.0,50.0,Résidentiel,1 Logement,DANS LA COUR AVANT ABATTRE DEUX ARBRES
2005-06-07,2005-06-13,15000.0,112.5,Résidentiel,2 Logements,RÉAMÉNAGER LE LOGEMENT DU 2E ÉTAGE AUCUN TRAVAIL EXTÉRIEUR
2005-06-07,2005-06-07,,0.01,Résidentiel,2 Logements,"Batiment résidentiel, 2 étages 2 logements"
2005-06-07,2005-06-07,,1.0,Résidentiel,3 Logements,"EN COUR ARRIERE, DEMOLIR LE HANGARD DE 3 ETAGE ET LE GARAGE."
2005-06-07,2005-06-14,14500.0,58.0,Résidentiel,1 Logement,INSTALLATION D'UNE PISCINE SEMI-CREUSÉE DE 15' X 30' (CLOTURE EN BOIS DE 5' EXISTANTE)
2005-06-07,2005-07-12,30000.0,225.0,Résidentiel,1 Logement,"TRANSFORMER DUPLEX EN COTTAGE, CHANGER LES 4 FENÊTRES EN FAÇADE, SANS MODIFIER LES OUVERTURES, CHANGER 2 FENÊTRES À L'ARRIÈRE, MODIFIER 1 OUVERTURE POUR INSTALLER PORTE PATIO"
2005-06-16,2005-06-16,40000.0,300.0,Commercial,Commercial,"AU 5e ÉTAGE,SUITE 503,AMÉNAGER LES BUREAUX D'AEC INTERNATIONAL. AUCUN TRAVAIL EXTERIEUR."
2005-06-17,2005-06-17,250.0,50.0,Résidentiel,2 Logements,"A L'ARRIERE, ABATTRE 1 ERABLE A GIGUERE DE 17 CM DE DIAMETRE ET 1 ERABLE A GIGUERE DE 22 CM DE DIAMETRE."
2005-06-17,2005-06-17,13500.0,101.25,Résidentiel,1 Logement,"RENFORCIR LA STRUCTURE DU BÂTIMENT, AU 4 COINS, LE LONG DES MURS MITOYENS. + OU - 5 PI."
2005-06-17,2005-06-17,6000.0,50.0,Résidentiel,1 Logement,POSE D'UN DRAIN FRANÇAIS ET RECONSTRUCTION DE LA TERASSE AVANT TELLE QUE L'EXISTANTE.
2005-06-07,2005-06-07,500.0,15.0,Résidentiel,1 Logement,ABATTAGE (3) ARBRES EMPLACEMENT DE L'ENTRÉE DU GARAGE
2005-05-31,2005-05-31,1000.0,50.0,Résidentiel,1 Logement,DANS LA COUR AVANT ABATTRE DEUX ARBRES MALADES
2005-05-31,2006-05-02,,610.0,Résidentiel,5 à 11 Logements ,Démolir le bâtiment 2 étages situé en fonds de lot
2005-05-31,2005-05-31,1000.0,50.0,Résidentiel,1 Logement,A L'ARRIERE CONSTRUIRE UNE TERRASSE EN BOIS DE 4.5Mx3.1M SANS AUTRES TRAVAUX
2005-05-31,2005-05-31,24000.0,180.0,Résidentiel,5 à 11 Logements ,remplacer  parement de briques sur mur arriere et mur lateral gauche
2005-06-09,2005-06-10,48000.0,360.0,Résidentiel,Multifamiliale (11 log & plus),DÉCONTAMINATION DES SOLS ET TRAVAUX DE PIEUTAGE.
2005-06-09,2005-06-09,5000.0,300.0,Commercial,Mixte,"AU 8e ÉTAGE,RÉUNIR LES SUITES 801 ET 802,POUR NE FORMER QU'UN SEUL LOGEMENT.LES SÉPARATIONS COUPES-FEU INTOUCHÉS(CORRIDOR OU VOISINS).AUCUN TRAVAIL EXTERIEUR."
2005-06-09,2007-05-22,5400.0,3750.0,Commercial,Mixte,"À L'AVANT, REMPLACER TROIS FENÊTRES DANS LES MÊMES OUVERTURES, AUCUNE AUTRE MODIFICATION."
2005-06-09,2006-04-26,40000.0,300.0,Commercial,Commercial,construction d'une aire d'entreposage extérieur à l'arrière du bâtiment (côté nord) pour les palettes
2005-06-09,2005-06-09,1800.0,125.0,Résidentiel,1 Logement,"A L'AVANT, REFAIRE LE BALCON DU 2E ET PERRON AU REZ-DE-CHAUSSEE, DANS LES MEMES DIMENSIONS ET MATERIAUX QU'A L'ORIGINE."
2005-06-09,2005-06-09,5000.0,50.0,Résidentiel,2 Logements,"AU SOUS-SOL, RENFORCER LA STRUCTURE DU BATIMENT A L'AIDE DE PIEUX, TEL QUE PLANS."
2005-06-09,2005-06-29,1375.0,75.0,Résidentiel,5 à 11 Logements ,EN FACADE REMPLACER 5 PLANCHERS DE BALCON PAR DES PANNEAUX DE FIBRE DE VERRE TEL QUE L'EXISTANT
2005-06-09,2005-08-29,461332.0,0.01,Gouvernemental,Edifice gouvernemental,RÉFECTION DE L'ENVELOPPE
2005-06-09,2005-06-29,600.0,75.0,Résidentiel,4 Logements,EN FACADE  REMPLACER 2 PLANCHERS DE BALCON PAR DES PANNEAUX DE FIBRE DE VERRE TEL QUE L'EXISTANT
2005-06-08,2005-06-20,16000.0,120.0,Résidentiel,1 Logement,"Aménager un garage intégré à la maison en s-sol, et remplacer la porte d'entrée en façade ds même ouverture."
2005-06-08,2005-06-08,14601.0,130.0,Résidentiel,1 Logement,PISCINE CREUSÉE DANS LA COUR ARRIÈRE.
2005-06-08,2005-06-08,17000.0,127.5,Résidentiel,2 Logements,"Au r-c et étage en cour arrière, agrandissement du balcon arrière(démolition des balcons existants) et déplacement de l'escalier métallique; enlèvement de la remise."
2005-05-03,2005-05-03,33000.0,50.0,Résidentiel,12 Logements +,STABILISATION DES FONDATIONS PAR PIEUTAGE(33 PIEUX).AUCUN TRAVAIL EXTERIEUR.
2005-05-03,2005-05-11,600.0,50.0,Résidentiel,1 Logement,COUR ARRIÈRE ABATTRE DEUX SAULES MALADES
2005-05-03,2005-05-03,94436.0,708.27,Résidentiel,12 Logements +,EFFECTUER DES TRAVAUX DE DÉSAMIANTAGE DANS LE BÂTIMENT SEULEMENT SANS MODIFIER STRUCTURE.
2005-05-03,2005-05-03,7000.0,50.0,Résidentiel,12 Logements +,STABILISATION DES FONDATIONS PAR PIEUTAGE(7 PIEUX).AUCUNTRAVAIL EXTERIEUR.
2005-06-07,2005-06-07,8392.0,75.0,Résidentiel,1 Logement,"CHANGER 12 FENÊTRES:  6 AVANT POUR LE SALON, R-DE-C ET CH. À L'ÉTAGE.  5 DU COTÉ DROIT R-DE-C ET ÉTAGE ET 1 ARRÈRE."
2005-06-07,2005-06-07,3772.0,75.0,Résidentiel,3 Logements,"AU TOIT, AMENAGER UNE TERRASSE TEL QUE PLANS."
2005-06-07,2005-06-07,10000.0,300.0,Commercial,Commercial,"AU NIVEAU MÉTRO, AMÉNAGER DANS LA SUITE M-28 UNE BOUTIQUE DE VETEMENTS POUR LA CIE TIE-RACK"
2005-06-07,2005-07-25,10000.0,75.0,Commercial,Commercial,"AU 4E ÉTAGE, AMÉNAGER LES BUREAUX DE DESIGNERS INDUSTRIELS (SUITES 403, 420, 430), TEL QUE PLANS - AUCUNE AUTRE MODIFICATION"
2005-04-28,2005-05-17,33900.0,135.0,Résidentiel,1 Logement,"INSTALLATION D'UNE PISCINE CREUSÉE DE 16' X 20'-10"" X 36' ET DE PROFONDEUR DE 3'-6"" À 8' ET INSTALLATION D'UNE CLOTURE DE FROST DE 6'"
2005-04-28,2005-04-28,,0.01,Résidentiel,1 Logement,DÉMOLITION DE LA PISCINE SITUÉE DANS LA COUR AVANT
2005-04-28,2005-05-17,5000.0,50.0,Résidentiel,4 Logements,"À L'ARRIÈRE: CONSTRUCTION D'UNE TERRASSE DE 11'-0"" X 12'-0"" À 7'-10"" DE HAUTEUR, TEL QUE PLAN."
2005-04-20,2005-04-21,8000.0,60.0,Résidentiel,1 Logement,En façade:  Agrandir le perron et modifier l'escalier
2005-04-20,2005-04-20,35000.0,262.5,Commercial,Edifice à bureau,AMÉNAGER LES BUREAUX DE CENTRE DE RÉF.DU GRAND MTL AUX LOCAUX 101 ET AU 209; AMÉNAGER LES BUREAUX DE GAI ÉCOUTE AU LOCAL 201
2005-04-20,2005-04-20,2500.0,75.0,Résidentiel,1 Logement,"À l'arrière, construire au niveau du rez-de-chaussée un balcon-terrasse de 10 pied par 15 pied"
2005-04-20,2005-06-15,57000.0,427.5,Commercial,Mixte,"au 1er aménager les nouvelles suites 1101, 1106 et 1107 en atelier d'ébénisterie et de nvlles toilettes"
2005-04-11,2005-04-11,3000.0,50.0,Résidentiel,1 Logement,"AMÉNAGER UN STATIONNEMENT DE 2.75 M. PAR 5.5 M. SUR LE COTÉ GAUCHE DU COTTAGE, ET UNE VOIE D'ACCÈS JUSQU'AU TROTTOIR."
2005-04-11,2005-04-11,375.0,50.0,Résidentiel,2 Logements,"dans cour arriere, abattre 2 épinettes causant nuisance et situés sur terrain privé"
2005-04-11,2005-05-09,20000.0,200.0,Résidentiel,1 Logement,"A L'AVANT, REFECTION DE LA FACADE TEL QUE PLANS."
2005-04-11,2005-04-11,1.0,0.01,Commercial,Commercial,Aménagement d'un café-terrasse en facade sans construction
2005-04-11,2005-04-11,50000.0,375.0,Commercial,Commercial,"AU 13E ÉTAGE, RÉAMÉNAGER LA SUITE #1320 POUR LES BUREAUX ""DE GAGNÉ CLÉMENT ET BARKOVICH""."
2005-04-11,2005-04-11,19000.0,300.0,Commercial,Commercial,"AU RC, RÉAMENAGER LE LOCAL COMMERCIAL."
